study_hours_per_day,attendance_rate,previous_grades,sleep_hours,extracurricular_hours,parental_education,internet_access,tutoring,family_income,motivation_level,gender,school_type,distance_to_school_km,teacher_quality,stress_level,performance
2.213044754196027,59.90186152080538,84.92961242372347,7.369125422974613,2.110852149967909,Master,No,No,High,Medium,Female,Private,3.0698533044404996,Medium,4.4782583975082195,Average
4.984830412950744,92.09817841693568,69.6977671079747,5.796579959290685,0.12245344719703488,High School,Yes,Yes,Medium,High,Female,Private,4.754385893237473,Low,8.368340812681264,Average
2.537977494659018,94.75672601009798,55.90244917676391,9.222941152654805,2.172111880228992,Bachelor,Yes,No,High,Low,Female,Public,1.4288043092415412,High,1.95711581586903,High Performer
5.1806269056136784,73.22897209513381,71.83856292756055,6.575172941582151,3.045829263305521,Master,Yes,No,Low,Medium,Male,Private,1.7883142067704059,High,8.526808091837044,High Performer
5.737893368511106,43.17217651487108,58.113645346715124,6.1516354481890145,0.4985610360395867,Bachelor,Yes,Yes,Low,Medium,Female,Public,4.753884316893144,Low,4.277071341673077,At Risk
2.7689765224724345,65.88267019358351,54.58099446255283,6.293026418273323,0.1609780678044037,High School,Yes,No,Low,Low,Female,Private,14.569694448915104,Medium,4.241041487976512,At Risk
5.445064193866482,94.45491819841664,47.684559976505234,8.077626135207462,3.895325470033831,High School,No,No,Medium,Medium,Female,Public,5.615678637206498,Low,5.389677637971194,Average
4.619171390404747,74.65697906551677,38.72256789872421,6.763379525152772,1.2658884325944981,None,Yes,No,Low,Medium,Female,Public,7.63708144172167,High,3.6058421743986067,Average
5.233090239991735,60.01046651557634,59.15114440160832,6.037499769804427,3.363137415132586,High School,Yes,No,Medium,Medium,Female,Public,2.2849244677312415,Low,4.855341997395386,At Risk
6.845189473980922,67.42837618157674,67.37080234880197,9.498027876435296,1.8152028017626018,Bachelor,Yes,Yes,Medium,High,Female,Public,1.5890184329845158,High,3.524747469458291,High Performer
3.631917825995694,87.60930039756829,63.550644949776654,5.715745239007375,1.805654219670407,None,Yes,No,Medium,Medium,Female,Public,3.0281339783747905,High,3.597872938041626,Average
2.8693957534637655,83.20100352302069,58.76049608078962,7.05334911104949,2.5260952393959744,High School,Yes,No,High,Low,Female,Private,8.228767793420438,Medium,5.973771900601144,At Risk
2.665728355561715,71.41601851245458,50.813809089548286,7.978459227415346,0.9392013719042713,Bachelor,Yes,Yes,Low,Medium,Female,Private,3.0467849799695355,Medium,3.1968690093929677,At Risk
2.776284572551843,69.49763382277969,74.12369287527453,4.55299733437439,2.158996572194775,Master,Yes,Yes,Medium,Low,Male,Private,9.37762126186204,Medium,3.4636115299890355,Average
3.8843474358788437,69.12362776434267,45.24302120080122,7.720390752108887,1.5422127022110887,Bachelor,No,Yes,High,Medium,Male,Public,22.446714505664936,Medium,2.254417500507182,At Risk
4.511727962224966,61.163847232522464,76.64041870765213,5.417338486779326,0.41540786791396234,Bachelor,Yes,Yes,Low,Medium,Male,Private,0.5,Medium,3.992138640077321,Average
4.415036198995028,99.23063534204162,49.96674471609913,8.234174171251004,2.404978489671679,High School,No,No,Medium,Low,Male,Public,0.5,Medium,7.623204059447843,Average
5.240774873554036,70.1651929618299,53.71347143970448,5.556023482121535,1.6840306317465006,High School,Yes,Yes,High,High,Male,Private,0.8101817175312992,Medium,3.308132719794063,High Performer
4.0195028378168605,93.25737781238244,42.998222140764845,8.03915354777329,1.8115702058663508,High School,No,Yes,High,High,Male,Public,2.42554309269918,Medium,3.5367334696255175,Average
6.1803011157359755,97.81974077883677,57.47896779671545,8.65874959944207,0.5478068679030106,Bachelor,Yes,No,High,High,Female,Public,0.7023036349275615,High,5.387843892963071,High Performer
3.603014750143066,89.9746634722194,79.62968687716969,8.292154788449206,3.909680441315365,Master,Yes,Yes,Medium,Medium,Male,Private,10.226726512710174,Low,4.258407132400947,High Performer
8.080253749884427,68.52569530922928,72.73442132665934,7.376974972357154,3.0520570236633393,High School,No,No,Medium,Medium,Male,Private,0.5,Medium,9.456308866699299,High Performer
4.938501021647509,81.05595135504915,79.67633168042053,6.65304858560545,3.156987061006374,Bachelor,Yes,No,Low,High,Female,Public,1.8974718048809116,High,4.674944070647487,High Performer
2.7142636653755763,74.63706590413626,72.83213818900904,6.135370635497734,1.6334663570699817,High School,Yes,Yes,Low,Medium,Female,Private,1.0209627409101192,Low,5.670436692434744,Average
2.3936612529083314,61.44447208904808,48.44495257204446,9.206552036225656,0.0,Bachelor,Yes,No,Low,High,Female,Public,13.40747930746135,Medium,6.887537569598644,At Risk
4.723708622864778,79.86538922582405,60.03816163508664,5.950757169748535,4.343500858987413,None,No,No,Medium,Low,Female,Private,5.535455737421241,High,6.849155731725701,At Risk
3.664805822011224,57.31440313260296,53.29701306323806,5.444400889645006,1.9266829903929583,High School,Yes,Yes,High,Low,Male,Public,12.153811734678952,Medium,5.466575163114759,At Risk
5.071000741138138,92.81519082692346,84.95862356058561,7.998053402549245,1.1014402447759355,Master,Yes,Yes,Medium,High,Male,Public,17.936799382990678,Low,4.677745026627997,High Performer
4.709856436860317,68.0307405405241,47.04817030360533,5.805794795220256,2.5001618893797364,Bachelor,Yes,No,Medium,High,Male,Public,3.4368022171045665,Low,9.048057072758514,Average
3.890756631014691,78.01739483809259,78.40546534083666,5.574904753800809,3.400544945603957,Bachelor,No,No,Medium,High,Male,Public,1.3349489309017595,Medium,4.800479449371466,High Performer
2.7298094228973926,79.24931807319213,78.39430805163154,4.8345936067453525,1.9723393326974406,High School,Yes,No,Medium,High,Male,Private,1.0766754976207427,Medium,4.116619791143039,Average
1.7277291629712028,71.11642539443883,92.4443030257413,6.2756352408092235,3.5342902015272495,High School,Yes,Yes,High,Low,Female,Public,1.26105254475832,High,3.708302023411963,High Performer
3.3302275718994685,83.80040702212912,58.85470111055754,6.87592746415526,3.2995999262202425,High School,Yes,No,Low,Low,Male,Public,6.165177095955048,Medium,1.5463935945864882,Average
5.284598191485209,67.87644515066214,75.68483239370244,7.364637591491048,0.7083425751175301,Master,Yes,No,Medium,High,Male,Public,0.5,Medium,6.643231504474326,High Performer
4.321140616195306,88.06945946185866,99.22477754808264,8.426959366449225,1.1914518732086283,PhD,Yes,No,Medium,Low,Male,Public,0.5,High,1.0,High Performer
2.131391831932018,54.81030479629877,55.73537484599455,7.790346885498691,3.149044595935721,Bachelor,Yes,No,Low,Medium,Female,Private,4.68429077314436,Medium,4.988554318190158,At Risk
4.259771388776773,76.89569369319618,41.974396287014606,6.71369167067023,0.0,High School,Yes,No,Medium,Medium,Male,Public,5.136909665407111,Medium,4.5902787314572295,At Risk
4.577976069593255,100.0,36.79984949138354,6.70270648543042,1.8206531682020135,Master,Yes,No,High,Low,Male,Public,5.472049520179194,Medium,9.479930384462897,At Risk
2.6742138456983007,59.995030130916376,75.69068043291998,7.765236203372775,0.28300255805039387,Bachelor,Yes,No,Low,Medium,Male,Public,2.3251242564861085,Low,1.3366975425727472,At Risk
4.230587658918292,64.83382544212722,36.75274687912125,8.908855244392853,1.4281354382797704,Bachelor,Yes,No,Low,Medium,Male,Public,8.198065407342622,High,3.1977934260312857,At Risk
4.087313077669,82.70861774488372,59.41521420593116,7.189471299224801,1.641415893164955,High School,No,Yes,Low,High,Male,Private,3.8138218172287317,Medium,4.727807082636701,High Performer
2.2855445532540655,77.69372672909397,71.5596978055844,6.296303718684387,1.5701067465109904,Bachelor,Yes,No,High,Medium,Female,Public,0.5572597654083669,High,4.604941325061663,Average
4.536681040522425,80.25945148910338,67.7776330524487,5.510700998371682,1.3372864974648697,Bachelor,Yes,No,Medium,Medium,Male,Public,7.975193085062546,Medium,3.90091081837991,High Performer
4.841176789552351,82.33780695221495,71.38167296276258,4.8321921033816615,0.6834276204454233,Master,No,Yes,Medium,Medium,Female,Private,15.295254897026343,High,4.8380241811956655,High Performer
5.624576864762916,84.52082202842655,68.33434783701281,7.999404508065284,4.750293520182423,Master,Yes,No,Medium,Medium,Female,Public,0.5,Low,2.4808745422605174,High Performer
5.5807030780523545,91.64549762934334,84.1829871997009,7.866967785459336,4.240954404993621,High School,Yes,Yes,High,Low,Female,Private,2.482570442938599,High,5.714385757989878,High Performer
1.9334959480643636,81.14727985392769,50.71525428891805,7.8660452876599924,0.6055210156924604,Bachelor,Yes,No,High,Medium,Male,Public,3.3424293772713876,High,1.0,Average
2.593262440127316,71.38113518072187,54.84507292312203,6.807010830471916,3.8985401015642807,Master,Yes,No,High,Low,Male,Private,0.7918773924621012,Medium,4.948461288245486,At Risk
4.77255290081299,85.08860551804096,53.41010832093764,9.110402118837627,1.5206414114325766,High School,No,Yes,High,Low,Male,Public,10.11375421336023,High,3.799286611472853,Average
4.770678926368313,100.0,77.45287717793916,6.273822258122774,2.1550249679980524,High School,No,No,Medium,Medium,Female,Public,1.6714206755418657,High,7.032575885513271,High Performer
4.772571529459071,73.0104938042614,78.50597882592595,8.432903855810808,1.924071248123701,None,Yes,Yes,Medium,Medium,Female,Public,7.639486403849107,High,8.510622141266609,Average
9.779097235982082,60.38206042994038,71.76837978977763,6.9418856575156855,1.208301630495241,Bachelor,Yes,No,High,Low,Male,Private,5.558403782035027,Medium,4.337895662499284,High Performer
4.85633576603975,91.60621003930459,82.75240500334891,6.0874738529809935,3.180622812327376,High School,Yes,No,High,Medium,Female,Private,4.557085915482087,Medium,7.781451858282862,High Performer
5.703348460270899,73.19428254069602,47.32938698935429,7.888795460976642,2.151063836691989,Bachelor,Yes,Yes,Low,Medium,Female,Public,1.0668501451601804,High,4.367767438739179,Average
5.431002645239803,42.409956809789456,90.00836167326706,7.614454178025991,1.4281382921369103,High School,Yes,Yes,Low,Low,Female,Private,1.2468185786193384,High,3.06774695374182,Average
4.977086876958697,87.71132515725633,87.84857932568387,7.535459138900389,0.43449266743943293,Master,Yes,Yes,High,High,Male,Public,0.5,Medium,8.49180726437124,High Performer
3.5270961330394814,66.97007721069116,76.0343299586862,7.121917633084298,0.9276859835370554,High School,Yes,No,Low,Low,Female,Private,1.3768734647564385,High,6.041552889468013,Average
5.138453830739901,73.64200076543759,91.7269836315659,6.9431603774247534,0.030343861277483786,High School,Yes,No,High,High,Male,Private,2.118987695736376,Low,5.008877045219629,High Performer
2.8407621781936423,79.97970495853522,40.150651884833394,10.582557989305657,2.014668258098203,Bachelor,No,Yes,Medium,Low,Female,Public,8.953159641579227,High,6.374354950197297,At Risk
3.6447720898899867,77.857495196686,57.133277956060226,8.77638496779426,0.564001289258725,Bachelor,Yes,Yes,Low,High,Male,Private,2.281629322754007,Medium,5.548430070260334,Average
3.271954678256345,85.6417772570856,53.97044808977071,8.084240342478267,1.6813273849777506,High School,Yes,Yes,Low,Low,Male,Public,7.024772574855682,Medium,4.861561184116964,At Risk
4.122811209079484,68.46770444145236,75.82218985636015,7.1676987373050824,3.644122224332445,High School,Yes,No,Low,High,Female,Public,2.8941153230020475,Medium,2.347130345384007,High Performer
7.471987850010263,82.69658697264124,49.24788890596781,8.510735800895004,3.4391594875059024,High School,Yes,No,Low,Medium,Female,Public,7.682524680017368,Medium,4.458926525677467,Average
1.1991022111123781,71.10679983624124,76.36242724006229,7.776992164587178,1.9612677270768586,Bachelor,Yes,Yes,Medium,Medium,Male,Private,18.70541327213122,Medium,6.246510846916945,At Risk
5.02939028556177,86.08215721331254,85.5580421599507,7.039307129161053,1.89549832862822,Master,Yes,No,Medium,Medium,Male,Private,1.3711419559494282,Medium,4.754457148626379,High Performer
1.5809261932155225,84.23051226019581,75.42804350125999,6.544653512101127,4.255849459305209,Bachelor,Yes,Yes,High,Low,Female,Private,9.914900559141175,Medium,6.804651522260771,Average
3.29210220131585,60.96841946933107,69.25626535492252,6.878623993505967,2.6249073444304534,Bachelor,Yes,No,Medium,High,Female,Private,4.861979057374248,Low,5.767310047733578,High Performer
5.633425895451049,91.28973174262549,50.181899886488765,3.0,1.6066322481481725,Bachelor,No,No,Medium,Low,Female,Private,8.499392035811669,High,3.243727363829186,Average
4.096420028643194,66.96054832328927,52.29723550811953,7.315901258946463,0.28877825945545754,High School,Yes,No,Medium,High,Female,Public,5.271817853041684,Medium,2.3616560843357526,Average
2.3833828331060407,87.12086697421718,83.74428357945,6.267285879834461,2.4726478617976917,PhD,Yes,No,Medium,Low,Male,Public,2.757799805729335,Medium,4.685643000139664,Average
2.9270444361100476,80.50930970102011,76.69023505857999,9.389004997424326,2.995188527099435,Master,Yes,No,Medium,Medium,Female,Public,1.2943390274246258,Medium,3.951543103790825,Average
5.019396623402014,100.0,64.41470720933684,7.0290161062176315,1.2420181705836273,High School,No,No,Low,Medium,Female,Public,0.5,High,5.672643619243372,High Performer
2.904450052424295,71.64801026442221,58.73135681351164,5.216554870697557,2.349443306165639,High School,Yes,No,Low,Medium,Female,Public,3.8341662874276023,Medium,3.5637246824745406,At Risk
4.324687884372962,69.76024805822703,34.612881903329345,6.925179768807824,1.5637120461019651,High School,Yes,Yes,Low,Low,Male,Public,23.191615879288484,Low,3.7692153484902455,At Risk
4.06835775985572,74.708705911684,48.93721371973342,5.430818372406243,1.7791611209611968,High School,Yes,Yes,Low,High,Female,Private,6.697851745375976,High,7.106139435189824,High Performer
3.0225994785912746,70.45230325748587,93.67128630709585,7.7101111235687,0.0,Bachelor,Yes,Yes,Medium,High,Female,Private,1.9826175783053548,High,5.296405937255796,High Performer
7.215916133987989,86.99912852913076,45.793166434963,7.436421046509228,1.7338623155406374,Bachelor,Yes,No,Low,High,Female,Public,8.778241006388615,Medium,3.5945458691454144,High Performer
4.950878533477017,50.75534087345118,67.84219731831621,8.436759446662402,3.163243162889665,Master,Yes,Yes,High,Medium,Female,Private,7.32634153776668,High,5.035283617470039,High Performer
0.962286120013589,59.194763712804686,80.11165959792798,5.813677312458152,1.2423169333201303,Bachelor,Yes,Yes,High,Medium,Female,Public,1.6538929347282891,Medium,7.757822486003365,At Risk
4.279681472154142,58.9829561763121,46.17615997996562,7.05101214434222,2.0630316418583794,Bachelor,Yes,No,High,Medium,Female,Private,0.5,Medium,5.587573376549445,At Risk
3.0073203028474182,89.25461387960364,67.77065712171625,4.952467306860047,1.0928591519696955,Bachelor,Yes,Yes,High,Medium,Male,Public,0.6287381870471207,Medium,6.185901618850259,Average
5.278650002194336,100.0,79.06873306265983,8.052242172887071,2.4325300115513273,None,No,No,Low,High,Male,Public,10.490316896644853,Medium,3.495530926945115,High Performer
2.811218892350949,73.43326172193792,65.18748982860876,7.778306770660183,1.7401721629565916,High School,Yes,No,Medium,Medium,Female,Private,9.056639500080966,Medium,7.052838754269201,At Risk
3.8278953377996516,72.46767415214984,100.0,7.743707531541356,0.8729101511815918,Bachelor,Yes,No,Low,Medium,Female,Public,1.749269876339977,Low,9.636204520927603,Average
4.757480918470685,76.05078244669772,39.97101111682707,7.002428547035412,3.5990617611981532,None,Yes,No,High,Medium,Male,Public,1.6787304856125593,Low,3.417064714974293,Average
5.298632791255182,92.42817453912286,80.88092794825818,7.622159336183186,3.114718416238658,None,No,No,High,Medium,Female,Public,7.871922310552102,Medium,2.636212051256021,High Performer
2.1995553894163358,61.089702987141386,62.407973939053036,9.406508662462894,1.2741118832861904,Master,Yes,No,High,High,Male,Public,13.881977385361324,Medium,5.351084487670296,At Risk
3.4982481462385775,78.57553474102178,76.57880232255013,6.572358614436979,2.597345971301333,Bachelor,Yes,Yes,Medium,Medium,Male,Private,7.551069209457612,Medium,6.751010099688821,Average
3.2875820332585657,89.62796444673644,71.61960727548869,7.207967775565127,2.644894403384457,High School,Yes,No,High,Medium,Female,Public,4.651677966957263,Medium,4.817220655899478,High Performer
